"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"2"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"3"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"4"	"Martin"	"Brundle"	"BRU"	"Benetton Ford"
"5"	"Mika"	"Hakkinen"	"HAK"	"Lotus Ford"
"6"	"Michele"	"Alboreto"	"ALB"	"Footwork Mugen Honda"
"7"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"8"	"Thierry"	"Boutsen"	"BOU"	"Ligier Renault"
"9"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Ilmor"
"10"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"11"	"Emanuele"	"Naspetti"	"NAS"	"March Ilmor"
"12"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Lamborghini"
"13"	"Stefano"	"Modena"	"MOD"	"Jordan Yamaha"
"14"	"Gianni"	"Morbidelli"	"MOR"	"Minardi Lamborghini"
"NC"	"Jyrki"	"Jarvilehto"	"JAR"	"Dallara Ferrari"
"NC"	"Karl"	"Wendlinger"	"WEN"	"March Ilmor"
"NC"	"Erik"	"Comas"	"COM"	"Ligier Renault"
"NC"	"Ukyo"	"Katayama"	"KAT"	"Venturi Lamborghini"
"NC"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"NC"	"Pierluigi"	"Martini"	"MAR"	"Dallara Ferrari"
"NC"	"Ivan"	"Capelli"	"CAP"	"Ferrari"
"NC"	"Olivier"	"Grouillard"	"GRO"	"Tyrrell Ilmor"
"NC"	"Bertrand"	"Gachot"	"GAC"	"Venturi Lamborghini"
"NC"	"Mauricio"	"Gugelmin"	"GUG"	"Jordan Yamaha"
"NC"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"NC"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
