"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"2"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"3"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"4"	"Mika"	"Hakkinen"	"HAK"	"Lotus Ford"
"5"	"Martin"	"Brundle"	"BRU"	"Benetton Ford"
"6"	"Ivan"	"Capelli"	"CAP"	"Ferrari"
"7"	"Michele"	"Alboreto"	"ALB"	"Footwork Mugen Honda"
"8"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Ilmor"
"9"	"Paul"	"Belmondo"	"BEL"	"March Ilmor"
"10"	"Mauricio"	"Gugelmin"	"GUG"	"Jordan Yamaha"
"11"	"Damon"	"Hill"	"HIL"	"Brabham Judd"
"NC"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"NC"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"NC"	"Pierluigi"	"Martini"	"MAR"	"Dallara Ferrari"
"NC"	"Ukyo"	"Katayama"	"KAT"	"Venturi Lamborghini"
"NC"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"NC"	"Bertrand"	"Gachot"	"GAC"	"Venturi Lamborghini"
"NC"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"NC"	"Olivier"	"Grouillard"	"GRO"	"Tyrrell Ilmor"
"NC"	"Karl"	"Wendlinger"	"WEN"	"March Ilmor"
"NC"	"Stefano"	"Modena"	"MOD"	"Jordan Yamaha"
"NC"	"Eric"	"van de Poele"	"VAN"	"Fondmetal Ford"
