"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"2"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"3"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"4"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"5"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"6"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"7"	"Erik"	"Comas"	"COM"	"Ligier Renault"
"8"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"9"	"Mika"	"Hakkinen"	"HAK"	"Lotus Ford"
"10"	"Michele"	"Alboreto"	"ALB"	"Footwork Mugen Honda"
"11"	"Mauricio"	"Gugelmin"	"GUG"	"Jordan Yamaha"
"12"	"Ukyo"	"Katayama"	"KAT"	"Venturi Lamborghini"
"13"	"Eric"	"van de Poele"	"VAN"	"Brabham Judd"
"NC"	"Olivier"	"Grouillard"	"GRO"	"Tyrrell Ilmor"
"NC"	"Thierry"	"Boutsen"	"BOU"	"Ligier Renault"
"NC"	"Pierluigi"	"Martini"	"MAR"	"Dallara Ferrari"
"NC"	"Gianni"	"Morbidelli"	"MOR"	"Minardi Lamborghini"
"NC"	"Jyrki"	"Jarvilehto"	"JAR"	"Dallara Ferrari"
"NC"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Lamborghini"
"NC"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Ilmor"
"NC"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"NC"	"Ivan"	"Capelli"	"CAP"	"Ferrari"
"NC"	"Gabriele"	"Tarquini"	"TAR"	"Fondmetal Ford"
"NC"	"Karl"	"Wendlinger"	"WEN"	"March Ilmor"
"NC"	"Bertrand"	"Gachot"	"GAC"	"Venturi Lamborghini"
"NC"	"Martin"	"Brundle"	"BRU"	"Benetton Ford"
