"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"2"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"3"	"Martin"	"Brundle"	"BRU"	"Benetton Ford"
"4"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Ilmor"
"5"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"6"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Lamborghini"
"7"	"Stefano"	"Modena"	"MOD"	"Jordan Yamaha"
"8"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"9"	"Jyrki"	"Jarvilehto"	"JAR"	"Dallara Ferrari"
"10"	"Pierluigi"	"Martini"	"MAR"	"Dallara Ferrari"
"11"	"Ukyo"	"Katayama"	"KAT"	"Venturi Lamborghini"
"12"	"Nicola"	"Larini"	"LAR"	"Ferrari"
"13"	"Emanuele"	"Naspetti"	"NAS"	"March Ilmor"
"14"	"Gianni"	"Morbidelli"	"MOR"	"Minardi Lamborghini"
"15"	"Michele"	"Alboreto"	"ALB"	"Footwork Mugen Honda"
"NC"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"NC"	"Mika"	"Hakkinen"	"HAK"	"Lotus Ford"
"NC"	"Bertrand"	"Gachot"	"GAC"	"Venturi Lamborghini"
"NC"	"Erik"	"Comas"	"COM"	"Ligier Renault"
"NC"	"Jan"	"Lammers"	"LAM"	"March Ilmor"
"NC"	"Mauricio"	"Gugelmin"	"GUG"	"Jordan Yamaha"
"NC"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"NC"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"NC"	"Olivier"	"Grouillard"	"GRO"	"Tyrrell Ilmor"
"NC"	"Thierry"	"Boutsen"	"BOU"	"Ligier Renault"
"NC"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
