"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"4"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Petronas"
"5"	"Olivier"	"Panis"	"PAN"	"Toyota"
"6"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"7"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"8"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"9"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"10"	"Fernando"	"Alonso"	"ALO"	"Renault"
"11"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"12"	"Jarno"	"Trulli"	"TRU"	"Renault"
"13"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Ford"
"14"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"15"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"16"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"17"	"Ralph"	"Firman"	"FIR"	"Jordan Ford"
"18"	"Antonio"	"Pizzonia"	"PIZ"	"Jaguar Cosworth"
"19"	"Jos"	"Verstappen"	"VER"	"Minardi Cosworth"
"20"	"Justin"	"Wilson"	"WIL"	"Minardi Cosworth"
