"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Olivier"	"Panis"	"PAN"	"Toyota"
"4"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"5"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"6"	"Fernando"	"Alonso"	"ALO"	"Renault"
"7"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"8"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"9"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"10"	"Jarno"	"Trulli"	"TRU"	"Renault"
"11"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"12"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"13"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"14"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"15"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Petronas"
"16"	"Justin"	"Wilson"	"WIL"	"Jaguar Cosworth"
"17"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Ford"
"18"	"Ralph"	"Firman"	"FIR"	"Jordan Ford"
"19"	"Jos"	"Verstappen"	"VER"	"Minardi Cosworth"
"20"	"Nicolas"	"Kiesa"	"KIE"	"Minardi Cosworth"
