"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Renault"
"2"	"Jarno"	"Trulli"	"TRU"	"Renault"
"3"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"4"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"5"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"6"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"7"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"8"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"9"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"10"	"Olivier"	"Panis"	"PAN"	"Toyota"
"11"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"12"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"13"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Petronas"
"14"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Ford"
"15"	"Antonio"	"Pizzonia"	"PIZ"	"Jaguar Cosworth"
"16"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"17"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"18"	"Jos"	"Verstappen"	"VER"	"Minardi Cosworth"
"19"	"Justin"	"Wilson"	"WIL"	"Minardi Cosworth"
"20"	"Ralph"	"Firman"	"FIR"	"Jordan Ford"
