"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Jacques"	"Villeneuve"	"VIL"	"Williams Renault"
"4"	"Gerhard"	"Berger"	"BER"	"Benetton Renault"
"5"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"6"	"Heinz-Harald"	"Frentzen"	"FRE"	"Williams Renault"
"7"	"Olivier"	"Panis"	"PAN"	"Prost Mugen Honda"
"8"	"Johnny"	"Herbert"	"HER"	"Sauber Petronas"
"9"	"Jan"	"Magnussen"	"MAG"	"Stewart Ford"
"10"	"Shinji"	"Nakano"	"NAK"	"Prost Mugen Honda"
"11"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Peugeot"
"12"	"Mika"	"Salo"	"SAL"	"Tyrrell Ford"
"13"	"Jean"	"Alesi"	"ALE"	"Benetton Renault"
"14"	"Norberto"	"Fontana"	"FON"	"Sauber Petronas"
"15"	"Tarso"	"Marques"	"MAR"	"Minardi Hart"
"16"	"Jos"	"Verstappen"	"VER"	"Tyrrell Ford"
"17"	"Ukyo"	"Katayama"	"KAT"	"Minardi Hart"
"NC"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"NC"	"Damon"	"Hill"	"HIL"	"Arrows Yamaha"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Jordan Peugeot"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"NC"	"Pedro"	"Diniz"	"DIN"	"Arrows Yamaha"
