"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jacques"	"Villeneuve"	"VIL"	"Williams Renault"
"2"	"Jean"	"Alesi"	"ALE"	"Benetton Renault"
"3"	"Alexander"	"Wurz"	"WUR"	"Benetton Renault"
"4"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"5"	"Ralf"	"Schumacher"	"RSC"	"Jordan Peugeot"
"6"	"Damon"	"Hill"	"HIL"	"Arrows Yamaha"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Peugeot"
"8"	"Jarno"	"Trulli"	"TRU"	"Prost Mugen Honda"
"9"	"Norberto"	"Fontana"	"FON"	"Sauber Petronas"
"10"	"Tarso"	"Marques"	"MAR"	"Minardi Hart"
"11"	"Shinji"	"Nakano"	"NAK"	"Prost Mugen Honda"
"NC"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"NC"	"Jan"	"Magnussen"	"MAG"	"Stewart Ford"
"NC"	"Jos"	"Verstappen"	"VER"	"Tyrrell Ford"
"NC"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"NC"	"Mika"	"Salo"	"SAL"	"Tyrrell Ford"
"NC"	"Johnny"	"Herbert"	"HER"	"Sauber Petronas"
"NC"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"NC"	"Pedro"	"Diniz"	"DIN"	"Arrows Yamaha"
"NC"	"Heinz-Harald"	"Frentzen"	"FRE"	"Williams Renault"
"NC"	"Ukyo"	"Katayama"	"KAT"	"Minardi Hart"
