"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"3"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"4"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"5"	"Mark"	"Webber"	"WEB"	"Minardi Asiatech"
"6"	"Mika"	"Salo"	"SAL"	"Toyota"
"7"	"Alex"	"Yoong"	"YOO"	"Minardi Asiatech"
"8"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"NC"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"NC"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"NC"	"Takuma"	"Sato"	"SAT"	"Jordan Honda"
"NC"	"Jarno"	"Trulli"	"TRU"	"Renault"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Honda"
"NC"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"NC"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"NC"	"Jenson"	"Button"	"BUT"	"Renault"
"NC"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"NC"	"Allan"	"McNish"	"MCN"	"Toyota"
