"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"5"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"6"	"Heinz-Harald"	"Frentzen"	"FRE"	"Arrows Cosworth"
"7"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"8"	"Allan"	"McNish"	"MCN"	"Toyota"
"9"	"Mika"	"Salo"	"SAL"	"Toyota"
"10"	"Jarno"	"Trulli"	"TRU"	"Renault"
"11"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"12"	"Jenson"	"Button"	"BUT"	"Renault"
"NC"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"NC"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"NC"	"Enrique"	"Bernoldi"	"BER"	"Arrows Cosworth"
"NC"	"Takuma"	"Sato"	"SAT"	"Jordan Honda"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Honda"
"NC"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"NC"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
