"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Piero "	"Taruffi"	"TAR"	"Ferrari"
"2"	"Rudi "	"Fischer "	"FIS"	"Ferrari"
"3"	"Jean"	"Behra"	"BEH"	"Gordini"
"4"	"Ken "	"Wharton"	"WHA"	"Frazer Nash"
"5"	"Alan"	"Brown"	"BRO"	"Cooper Bristol"
"6"	"Toulo"	"de Graffenried"	"DEG"	"Maserati Plate"
"7"	"Peter"	"Hirt"	"HIR"	"Ferrari"
"8"	"Eric "	"Brandon"	"BRA"	"Cooper Bristol"
"NC"	"Prince"	"Bira"	"BIR"	"Gordini"
"NC"	"Andre "	"Simon"	"SIM"	"Ferrari"
"NC"	"Nino"	"Farina"	"FAR"	"Ferrari"
"NC"	"Harry"	"Schell"	"SCH"	"Maserati Plate"
"NC"	"Stirling"	"Moss"	"MOS"	"HWM Alta"
"NC"	"Lance"	"Macklin"	"MAC"	"HWM Alta"
"NC"	"Robert "	"Manzon"	"MAN"	"Gordini"
"NC"	"Nino"	"Farina"	"FAR"	"Ferrari"
"NC"	"Peter"	"Collins"	"COL"	"HWM Alta"
"NC"	"George "	"Abecassis "	"ABE"	"HWM Alta"
"NC"	"Toni"	"Ulmen"	"ULM"	"Veritas"
"NC"	"Hans Von"	"Stuck"	"STU"	"AFM Kuchen"
"NC"	"Louis "	"Rosier"	"ROS"	"Ferrari"
"NC"	"Max"	"de Terra"	"DET"	"Simca-Gordini"
