"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"4"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"5"	"Fernando"	"Alonso"	"ALO"	"Renault"
"6"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"7"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"8"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"9"	"Jarno"	"Trulli"	"TRU"	"Renault"
"10"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"11"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"12"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"13"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"14"	"Giancarlo"	"Fisichella"	"FIS"	"Sauber Petronas"
"15"	"Nick"	"Heidfeld"	"HEI"	"Jordan Ford"
"16"	"Giorgio"	"Pantano"	"PAN"	"Jordan Ford"
"17"	"Zsolt"	"Baumgartner"	"BAU"	"Minardi Cosworth"
"18"	"Olivier"	"Panis"	"PAN"	"Toyota"
"19"	"Christian"	"Klien"	"KLI"	"Jaguar Cosworth"
"20"	"Gianmaria"	"Bruni"	"BRU"	"Minardi Cosworth"
