"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"3"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"4"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"5"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"6"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Sauber Petronas"
"8"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"9"	"Jacques"	"Villeneuve"	"VIL"	"Renault"
"10"	"Olivier"	"Panis"	"PAN"	"Toyota"
"11"	"Fernando"	"Alonso"	"ALO"	"Renault"
"12"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"13"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"14"	"Christian"	"Klien"	"KLI"	"Jaguar Cosworth"
"15"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"16"	"Nick"	"Heidfeld"	"HEI"	"Jordan Ford"
"17"	"Timo"	"Glock"	"GLO"	"Jordan Ford"
"18"	"Gianmaria"	"Bruni"	"BRU"	"Minardi Cosworth"
"19"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"20"	"Zsolt"	"Baumgartner"	"BAU"	"Minardi Cosworth"
