"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ronnie"	"Peterson"	"PET"	"Lotus Ford"
"2"	"James"	"Hunt"	"HUN"	"March Ford"
"3"	"Carlos"	"Reutemann"	"REU"	"Brabham Ford"
"4"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"5"	"Peter  "	"Revson"	"REV"	"McLaren Ford"
"6"	"Emerson"	"Fittipaldi"	"FIT"	"Lotus Ford"
"7"	"Jacky"	"Ickx"	"ICK"	"Iso Marlboro Ford"
"8"	"Clay"	"Regazzoni"	"REG"	"BRM"
"9"	"Jean-Pierre"	"Beltoise"	"BEL"	"BRM"
"10"	"Mike "	"Beuttler "	"BEU"	"March Ford"
"11"	"Jean-Pierre"	"Jarier"	"JAR"	"March Ford"
"12"	"Howden "	"Ganley "	"GAN"	"Iso Marlboro Ford"
"13"	"Graham"	"Hill"	"HIL"	"Shadow Ford"
"14"	"George "	"Follmer "	"FOL"	"Shadow Ford"
"15"	"Jackie"	"Oliver"	"OLI"	"Shadow Ford"
"16"	"Arturo"	"Merzario"	"MER"	"Ferrari"
"NC"	"Wilson"	"Fittipaldi"	"FIT"	"Brabham Ford"
"NC"	"Jody"	"Scheckter"	"SCH"	"McLaren Ford"
"NC"	"Jochen"	"Mass"	"MAS"	"Surtees Ford"
"NC"	"Niki"	"Lauda"	"LAU"	"BRM"
"NC"	"Mike"	"Hailwood"	"HAI"	"Surtees Ford"
"NC"	"Carlos"	"Pace"	"PAC"	"Surtees Ford"
"NC"	"John"	"Watson"	"WAT"	"Brabham Ford"
"DQ"	"Brian  "	"Redman"	"RED"	"Shadow Ford"
"NC"	"Rikky"	"von Opel"	"VON"	"Ensign Ford"
