"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Heinz-Harald"	"Frentzen"	"FRE"	"Williams Mecachrome"
"4"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"5"	"Jacques"	"Villeneuve"	"VIL"	"Williams Mecachrome"
"6"	"Johnny"	"Herbert"	"HER"	"Sauber Petronas"
"7"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"8"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"9"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"NC"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"NC"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"NC"	"Ricardo"	"Rosset"	"ROS"	"Tyrrell Ford"
"NC"	"Mika"	"Salo"	"SAL"	"Arrows"
"NC"	"Esteban"	"Tuero"	"TUE"	"Minardi Ford"
"NC"	"Shinji"	"Nakano"	"NAK"	"Minardi Ford"
"NC"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"NC"	"Pedro"	"Diniz"	"DIN"	"Arrows"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Jordan Mugen Honda"
"NC"	"Jan"	"Magnussen"	"MAG"	"Stewart Ford"
"NC"	"Toranosuke"	"Takagi"	"TAK"	"Tyrrell Ford"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
