"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"2"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"3"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"4"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"5"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"6"	"Ivan"	"Capelli"	"CAP"	"Leyton House Ilmor"
"7"	"Andrea"	"de Cesaris"	"DEC"	"Jordan Ford"
"8"	"Roberto"	"Moreno"	"MOR"	"Benetton Ford"
"9"	"Bertrand"	"Gachot"	"GAC"	"Jordan Ford"
"10"	"Erik"	"Comas"	"COM"	"Ligier Lamborghini"
"11"	"Mauricio"	"Gugelmin"	"GUG"	"Leyton House Ilmor"
"12"	"Stefano"	"Modena"	"MOD"	"Tyrrell Honda"
"13"	"Gianni"	"Morbidelli"	"MOR"	"Minardi Ferrari"
"14"	"Mika"	"Hakkinen"	"HAK"	"Lotus Judd"
"15"	"Satoru"	"Nakajima"	"NAK"	"Tyrrell Honda"
"16"	"Nicola"	"Larini"	"LAR"	"Lambo Lamborghini"
"17"	"Thierry"	"Boutsen"	"BOU"	"Ligier Lamborghini"
"NC"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ferrari"
"NC"	"Mark"	"Blundell"	"BLU"	"Brabham Yamaha"
"NC"	"Martin"	"Brundle"	"BRU"	"Brabham Yamaha"
"NC"	"Jyrki"	"Jarvilehto"	"JAR"	"Dallara Judd"
"NC"	"Nelson"	"Piquet"	"PIQ"	"Benetton Ford"
"NC"	"Eric"	"Bernard"	"BER"	"Lola Ford"
"NC"	"Aguri"	"Suzuki"	"SUZ"	"Lola Ford"
"NC"	"Emanuele"	"Pirro"	"PIR"	"Dallara Judd"
"NC"	"Alain"	"Prost"	"PRO"	"Ferrari"
