"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"2"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"3"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"4"	"Alain"	"Prost"	"PRO"	"Ferrari"
"5"	"Martin"	"Brundle"	"BRU"	"Brabham Yamaha"
"6"	"Stefano"	"Modena"	"MOD"	"Tyrrell Honda"
"7"	"Nelson"	"Piquet"	"PIQ"	"Benetton Ford"
"8"	"Mauricio"	"Gugelmin"	"GUG"	"Leyton House Ilmor"
"9"	"Thierry"	"Boutsen"	"BOU"	"Ligier Lamborghini"
"10"	"Alex"	"Caffi"	"CAF"	"Footwork Porsche"
"11"	"Gabriele"	"Tarquini"	"TAR"	"Fondmetal Ford"
"NC"	"Erik"	"Comas"	"COM"	"Ligier Lamborghini"
"NC"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ferrari"
"NC"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"NC"	"Johnny"	"Herbert"	"HER"	"Lotus Judd"
"NC"	"Satoru"	"Nakajima"	"NAK"	"Tyrrell Honda"
"NC"	"Aguri"	"Suzuki"	"SUZ"	"Lola Ford"
"NC"	"Gianni"	"Morbidelli"	"MOR"	"Minardi Ferrari"
"NC"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"NC"	"Alessandro"	"Zanardi"	"ZAN"	"Jordan Ford"
"NC"	"Mika"	"Hakkinen"	"HAK"	"Lotus Judd"
"NC"	"Andrea"	"de Cesaris"	"DEC"	"Jordan Ford"
"NC"	"Jyrki"	"Jarvilehto"	"JAR"	"Dallara Judd"
"NC"	"Emanuele"	"Pirro"	"PIR"	"Dallara Judd"
"NC"	"Karl"	"Wendlinger"	"WEN"	"Leyton House Ilmor"
"NC"	"Jean"	"Alesi"	"ALE"	"Ferrari"
