"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mike"	"Hawthorn"	"HAW"	"Ferrari"
"2"	"Luigi"	"Musso"	"MUS"	"Maserati"
"3"	"Juan Manuel"	"Fangio"	"FAN"	"Mercedes-Benz"
"4"	"Roberto"	"Mieres"	"MIE"	"Maserati"
"5"	"Karl"	"Kling"	"KLI"	"Mercedes-Benz"
"6"	"Paco "	"Godia"	"GOD"	"Maserati"
"7"	"Louis "	"Rosier"	"ROS"	"Maserati"
"8"	"Ken "	"Wharton"	"WHA"	"Maserati"
"9"	"Prince"	"Bira"	"BIR"	"Maserati"
"NC"	"Sergio"	"Mantovani"	"MAN"	"Maserati"
"NC"	"Toulo"	"de Graffenried"	"DEG"	"Maserati"
"NC"	"Ottorino "	"Volonterio "	"VOL"	"Maserati"
"NC"	"Hans "	"Herrmann"	"HER"	"Mercedes-Benz"
"NC"	"Maurice "	"Trintignant"	"TRI"	"Ferrari"
"NC"	"Jacques "	"Pollet"	"POL"	"Gordini"
"NC"	"Harry"	"Schell"	"SCH"	"Maserati"
"NC"	"Stirling"	"Moss"	"MOS"	"Maserati"
"NC"	"Jean"	"Behra"	"BEH"	"Gordini"
"NC"	"Jacques"	"Swaters"	"SWA"	"Ferrari"
"NC"	"Alberto"	"Ascari"	"ASC"	"Lancia"
"NC"	"Luigi "	"Villoresi"	"VIL"	"Lancia"
"NC"	"Robert "	"Manzon"	"MAN"	"Ferrari"
