"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"4"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"5"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"6"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"7"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"8"	"Jarno"	"Trulli"	"TRU"	"Renault"
"9"	"Jenson"	"Button"	"BUT"	"Renault"
"10"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"11"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"12"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"13"	"Heinz-Harald"	"Frentzen"	"FRE"	"Arrows Cosworth"
"14"	"Takuma"	"Sato"	"SAT"	"Jordan Honda"
"15"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Honda"
"16"	"Mika"	"Salo"	"SAL"	"Toyota"
"17"	"Allan"	"McNish"	"MCN"	"Toyota"
"18"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"19"	"Mark"	"Webber"	"WEB"	"Minardi Asiatech"
"20"	"Enrique"	"Bernoldi"	"BER"	"Arrows Cosworth"
"21"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
