"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"2"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"3"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"4"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"5"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"6"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"7"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"8"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"9"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"10"	"Mika"	"Salo"	"SAL"	"Toyota"
"11"	"Heinz-Harald"	"Frentzen"	"FRE"	"Arrows Cosworth"
"12"	"Enrique"	"Bernoldi"	"BER"	"Arrows Cosworth"
"13"	"Jenson"	"Button"	"BUT"	"Renault"
"14"	"Allan"	"McNish"	"MCN"	"Toyota"
"15"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Honda"
"16"	"Jarno"	"Trulli"	"TRU"	"Renault"
"17"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"18"	"Takuma"	"Sato"	"SAT"	"Jordan Honda"
"19"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"20"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"21"	"Mark"	"Webber"	"WEB"	"Minardi Asiatech"
"22"	"Alex"	"Yoong"	"YOO"	"Minardi Asiatech"
