"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"5"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"6"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"7"	"Takuma"	"Sato"	"SAT"	"Jordan Honda"
"8"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Honda"
"9"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"10"	"Jenson"	"Button"	"BUT"	"Renault"
"11"	"Jarno"	"Trulli"	"TRU"	"Renault"
"12"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"13"	"Mika"	"Salo"	"SAL"	"Toyota"
"14"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"15"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"16"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"17"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"18"	"Mark"	"Webber"	"WEB"	"Minardi Asiatech"
"19"	"Alex"	"Yoong"	"YOO"	"Minardi Asiatech"
