"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"McLaren Ford"
"2"	"Alain"	"Prost"	"PRO"	"Williams Renault"
"3"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"4"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"5"	"Mika"	"Hakkinen"	"HAK"	"McLaren Ford"
"6"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"7"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"8"	"Martin"	"Brundle"	"BRU"	"Ligier Renault"
"9"	"Riccardo"	"Patrese"	"PAT"	"Benetton Ford"
"10"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"11"	"Karl"	"Wendlinger"	"WEN"	"Sauber"
"12"	"Jyrki"	"Jarvilehto"	"JAR"	"Sauber"
"13"	"Rubens"	"Barrichello"	"BAR"	"Jordan Hart"
"14"	"Mark"	"Blundell"	"BLU"	"Ligier Renault"
"15"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Yamaha"
"16"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"17"	"Derek"	"Warwick"	"WAR"	"Footwork Mugen Honda"
"18"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"19"	"Eddie"	"Irvine"	"IRV"	"Jordan Hart"
"20"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"21"	"Erik"	"Comas"	"COM"	"Larrousse Lamborghini"
"22"	"Jean-Marc"	"Gounon"	"GOU"	"Minardi Ford"
"23"	"Pedro"	"Lamy"	"LAM"	"Lotus Ford"
"24"	"Toshio "	"Suzuki"	"SUZ"	"Larrousse Lamborghini"
