"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"2"	"Alain"	"Prost"	"PRO"	"Williams Renault"
"3"	"Mika"	"Hakkinen"	"HAK"	"McLaren Ford"
"4"	"Ayrton"	"Senna"	"SEN"	"McLaren Ford"
"5"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"6"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"7"	"Riccardo"	"Patrese"	"PAT"	"Benetton Ford"
"8"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"9"	"Derek"	"Warwick"	"WAR"	"Footwork Mugen Honda"
"10"	"Mark"	"Blundell"	"BLU"	"Ligier Renault"
"11"	"Martin"	"Brundle"	"BRU"	"Ligier Renault"
"12"	"Jyrki"	"Jarvilehto"	"JAR"	"Sauber"
"13"	"Karl"	"Wendlinger"	"WEN"	"Sauber"
"14"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"15"	"Rubens"	"Barrichello"	"BAR"	"Jordan Hart"
"16"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"17"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Yamaha"
"18"	"Pedro"	"Lamy"	"LAM"	"Lotus Ford"
"19"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"20"	"Philippe"	"Alliot"	"ALL"	"Larrousse Lamborghini"
"21"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"22"	"Erik"	"Comas"	"COM"	"Larrousse Lamborghini"
"23"	"Emanuele"	"Naspetti"	"NAS"	"Jordan Hart"
"24"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Ford"
"25"	"Michele"	"Alboreto"	"ALB"	"Lola Ferrari"
"26"	"Luca"	"Badoer"	"BAD"	"Lola Ferrari"
