"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Alain"	"Prost"	"PRO"	"Williams Renault"
"2"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"3"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"4"	"Ayrton"	"Senna"	"SEN"	"McLaren Ford"
"5"	"Karl"	"Wendlinger"	"WEN"	"Sauber"
"6"	"Michael"	"Andretti"	"AND"	"McLaren Ford"
"7"	"Jyrki"	"Jarvilehto"	"JAR"	"Sauber"
"8"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"9"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"10"	"Riccardo"	"Patrese"	"PAT"	"Benetton Ford"
"11"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"12"	"Rubens"	"Barrichello"	"BAR"	"Jordan Hart"
"13"	"Alessandro"	"Zanardi"	"ZAN"	"Lotus Ford"
"14"	"Derek"	"Warwick"	"WAR"	"Footwork Mugen Honda"
"15"	"Philippe"	"Alliot"	"ALL"	"Larrousse Lamborghini"
"16"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Ford"
"17"	"Erik"	"Comas"	"COM"	"Larrousse Lamborghini"
"18"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"19"	"Thierry"	"Boutsen"	"BOU"	"Jordan Hart"
"20"	"Fabrizio"	"Barbazza"	"BAR"	"Minardi Ford"
"21"	"Mark"	"Blundell"	"BLU"	"Ligier Renault"
"22"	"Martin"	"Brundle"	"BRU"	"Ligier Renault"
"23"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"24"	"Michele"	"Alboreto"	"ALB"	"Lola Ferrari"
"25"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Yamaha"
