"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ronnie"	"Peterson"	"PET"	"Lotus Ford"
"2"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"3"	"Jacky"	"Ickx"	"ICK"	"Ferrari"
"4"	"Francois "	"Cevert "	"CEV"	"Tyrrell Ford"
"5"	"Jean-Pierre"	"Beltoise"	"BEL"	"BRM"
"6"	"Jackie"	"Stewart"	"STE"	"Tyrrell Ford"
"7"	"Carlos"	"Reutemann"	"REU"	"Brabham Ford"
"8"	"Carlos"	"Pace"	"PAC"	"Surtees Ford"
"9"	"Emerson"	"Fittipaldi"	"FIT"	"Lotus Ford"
"10"	"Peter  "	"Revson"	"REV"	"McLaren Ford"
"11"	"George "	"Follmer "	"FOL"	"Shadow Ford"
"12"	"Clay"	"Regazzoni"	"REG"	"BRM"
"13"	"Mike"	"Hailwood"	"HAI"	"Surtees Ford"
"14"	"Niki"	"Lauda"	"LAU"	"BRM"
"15"	"Chris"	"Amon"	"AMO"	"Tecno"
"16"	"Jean-Pierre"	"Jarier"	"JAR"	"March Ford"
"17"	"Nanni "	"Galli "	"GAL"	"Iso Marlboro Ford"
"18"	"Andrea"	"de Adamich "	"DEA"	"Brabham Ford"
"19"	"Wilson"	"Fittipaldi"	"FIT"	"Brabham Ford"
"20"	"Mike "	"Beuttler "	"BEU"	"March Ford"
"21"	"Howden "	"Ganley "	"GAN"	"Iso Marlboro Ford"
"22"	"Jackie"	"Oliver"	"OLI"	"Shadow Ford"
"23"	"Graham"	"Hill"	"HIL"	"Shadow Ford"
