"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Dan"	"Gurney"	"GUR"	"Porsche"
"2"	"Tony"	"Maggs"	"MAG"	"Cooper Climax"
"3"	"Richie"	"Ginther"	"GIN"	"BRM"
"4"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"5"	"John"	"Surtees"	"SUR"	"Lola Climax"
"6"	"Carel Godin"	"de Beaufort "	"DEB"	"Porsche"
"7"	"Maurice "	"Trintignant"	"TRI"	"Lotus Climax"
"8"	"Trevor "	"Taylor "	"TAY"	"Lotus Climax"
"9"	"Graham"	"Hill"	"HIL"	"BRM"
"10"	"Jo"	"Bonnier"	"BON"	"Porsche"
"NC"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"NC"	"Jackie "	"Lewis "	"LEW"	"Cooper Climax"
"NC"	"Roy"	"Salvadori"	"SAL"	"Lola Climax"
"NC"	"Masten"	"Gregory"	"GRE"	"Lotus BRM"
"NC"	"Jack"	"Brabham"	"BRA"	"Lotus Climax"
"NC"	"Jo"	"Siffert"	"SIF"	"Lotus BRM"
"NC"	"Innes"	"Ireland"	"IRE"	"Lotus Climax"
