"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mario"	"Andretti"	"AND"	"Ferrari"
"2"	"Jackie"	"Stewart"	"STE"	"Tyrrell Ford"
"3"	"Clay"	"Regazzoni"	"REG"	"Ferrari"
"4"	"Reine  "	"Wisell"	"WIS"	"Lotus Ford"
"5"	"Chris"	"Amon"	"AMO"	"Matra"
"6"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"7"	"Brian  "	"Redman"	"RED"	"Surtees Ford"
"8"	"Jacky"	"Ickx"	"ICK"	"Ferrari"
"9"	"Graham"	"Hill"	"HIL"	"Brabham Ford"
"10"	"Ronnie"	"Peterson"	"PET"	"March Ford"
"11"	"Henri"	"Pescarolo"	"PES"	"March Ford"
"12"	"Rolf"	"Stommelen"	"STO"	"Surtees Ford"
"13"	"Andrea"	"de Adamich "	"DEA"	"March Alfa Romeo"
"NC"	"Emerson"	"Fittipaldi"	"FIT"	"Lotus Ford"
"NC"	"John"	"Surtees"	"SUR"	"Surtees Ford"
"NC"	"Francois "	"Cevert "	"CEV"	"Tyrrell Ford"
"NC"	"Howden "	"Ganley "	"GAN"	"BRM"
"NC"	"Pedro"	"Rodriguez"	"ROD"	"BRM"
"NC"	"Jo"	"Siffert"	"SIF"	"BRM"
"NC"	"Dave"	"Charlton"	"CHA"	"Brabham Ford"
"NC"	"John"	"Love"	"LOV"	"March Ford"
"NC"	"Jackie"	"Pretorius"	"PRE"	"Brabham Ford"
"NC"	"Peter "	"Gethin "	"GET"	"McLaren Ford"
"NC"	"Jo"	"Bonnier"	"BON"	"McLaren Ford"
"NC"	"Alex "	"Soler-Roig "	"SOL"	"March Ford"
