"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"2"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"3"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"4"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"5"	"Jenson"	"Button"	"BUT"	"Williams BMW"
"6"	"Jarno"	"Trulli"	"TRU"	"Jordan Mugen Honda"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"8"	"Mika"	"Salo"	"SAL"	"Sauber Petronas"
"9"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"10"	"Jean"	"Alesi"	"ALE"	"Prost Peugeot"
"11"	"Pedro"	"Diniz"	"DIN"	"Sauber Petronas"
"12"	"Johnny"	"Herbert"	"HER"	"Jaguar Cosworth"
"13"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"14"	"Marc"	"Gene"	"GEN"	"Minardi Fondmetal"
"15"	"Gaston"	"Mazzacane"	"MAZ"	"Minardi Fondmetal"
"16"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"17"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Mugen Honda"
"NC"	"Nick"	"Heidfeld"	"HEI"	"Prost Peugeot"
"NC"	"Ricardo"	"Zonta"	"ZON"	"BAR Honda"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"NC"	"Pedro"	"de la Rosa"	"DLR"	"Arrows Supertec"
"NC"	"Jos"	"Verstappen"	"VER"	"Arrows Supertec"
