"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"4"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"5"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"6"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"7"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"8"	"Mika"	"Salo"	"SAL"	"Sauber Petronas"
"9"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"10"	"Jos"	"Verstappen"	"VER"	"Arrows Supertec"
"11"	"Jean"	"Alesi"	"ALE"	"Prost Peugeot"
"12"	"Jarno"	"Trulli"	"TRU"	"Jordan Mugen Honda"
"13"	"Gaston"	"Mazzacane"	"MAZ"	"Minardi Fondmetal"
"NC"	"Johnny"	"Herbert"	"HER"	"Jaguar Cosworth"
"NC"	"Ricardo"	"Zonta"	"ZON"	"BAR Honda"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"NC"	"Marc"	"Gene"	"GEN"	"Minardi Fondmetal"
"NC"	"Jenson"	"Button"	"BUT"	"Williams BMW"
"NC"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Mugen Honda"
"NC"	"Pedro"	"de la Rosa"	"DLR"	"Arrows Supertec"
"NC"	"Nick"	"Heidfeld"	"HEI"	"Prost Peugeot"
"NC"	"Pedro"	"Diniz"	"DIN"	"Sauber Petronas"
