"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"5"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"6"	"Pedro"	"de la Rosa"	"DLR"	"Arrows Supertec"
"7"	"Pedro"	"Diniz"	"DIN"	"Sauber Petronas"
"8"	"Gaston"	"Mazzacane"	"MAZ"	"Minardi Fondmetal"
"9"	"Jean"	"Alesi"	"ALE"	"Prost Peugeot"
"10"	"Jenson"	"Button"	"BUT"	"Williams BMW"
"11"	"Johnny"	"Herbert"	"HER"	"Jaguar Cosworth"
"12"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"NC"	"Ricardo"	"Zonta"	"ZON"	"BAR Honda"
"NC"	"Marc"	"Gene"	"GEN"	"Minardi Fondmetal"
"NC"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"NC"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"NC"	"Jos"	"Verstappen"	"VER"	"Arrows Supertec"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"NC"	"Mika"	"Salo"	"SAL"	"Sauber Petronas"
"NC"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Mugen Honda"
"NC"	"Jarno"	"Trulli"	"TRU"	"Jordan Mugen Honda"
