"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"2"	"Riccardo"	"Patrese"	"PAT"	"Benetton Ford"
"3"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"4"	"Derek"	"Warwick"	"WAR"	"Footwork Mugen Honda"
"5"	"Martin"	"Brundle"	"BRU"	"Ligier Renault"
"6"	"Karl"	"Wendlinger"	"WEN"	"Sauber"
"7"	"Mark"	"Blundell"	"BLU"	"Ligier Renault"
"8"	"Philippe"	"Alliot"	"ALL"	"Larrousse Lamborghini"
"9"	"Thierry"	"Boutsen"	"BOU"	"Jordan Hart"
"10"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"11"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Yamaha"
"12"	"Alain"	"Prost"	"PRO"	"Williams Renault"
"NC"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"NC"	"Erik"	"Comas"	"COM"	"Larrousse Lamborghini"
"NC"	"Alessandro"	"Zanardi"	"ZAN"	"Lotus Ford"
"NC"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"NC"	"Michele"	"Alboreto"	"ALB"	"Lola Ferrari"
"NC"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"NC"	"Luca"	"Badoer"	"BAD"	"Lola Ferrari"
"NC"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"NC"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Ford"
"NC"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"NC"	"Jyrki"	"Jarvilehto"	"JAR"	"Sauber"
"NC"	"Ayrton"	"Senna"	"SEN"	"McLaren Ford"
"NC"	"Michael"	"Andretti"	"AND"	"McLaren Ford"
