"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"3"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"4"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"5"	"Marc"	"Gene"	"GEN"	"Williams BMW"
"6"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"7"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"8"	"Fernando"	"Alonso"	"ALO"	"Renault"
"9"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"10"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Ford"
"11"	"Zsolt"	"Baumgartner"	"BAU"	"Jordan Ford"
"12"	"Nicolas"	"Kiesa"	"KIE"	"Minardi Cosworth"
"13"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Petronas"
"NC"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"NC"	"Olivier"	"Panis"	"PAN"	"Toyota"
"NC"	"Jos"	"Verstappen"	"VER"	"Minardi Cosworth"
"NC"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"NC"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"NC"	"Justin"	"Wilson"	"WIL"	"Jaguar Cosworth"
"NC"	"Jarno"	"Trulli"	"TRU"	"Renault"
