"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Fernando"	"Alonso"	"ALO"	"Renault"
"4"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"5"	"Jarno"	"Trulli"	"TRU"	"Renault"
"6"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"7"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"8"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"9"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Petronas"
"10"	"Ralph"	"Firman"	"FIR"	"Jordan Ford"
"11"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"12"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"13"	"Jos"	"Verstappen"	"VER"	"Minardi Cosworth"
"NC"	"Antonio"	"Pizzonia"	"PIZ"	"Jaguar Cosworth"
"NC"	"Justin"	"Wilson"	"WIL"	"Minardi Cosworth"
"NC"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"NC"	"Olivier"	"Panis"	"PAN"	"Toyota"
"NC"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Ford"
"NC"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
