"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"2"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"3"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"4"	"Fernando"	"Alonso"	"ALO"	"Renault"
"5"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"6"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"7"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"8"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"9"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Petronas"
"10"	"Antonio"	"Pizzonia"	"PIZ"	"Jaguar Cosworth"
"11"	"Ralph"	"Firman"	"FIR"	"Jordan Ford"
"12"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Ford"
"13"	"Justin"	"Wilson"	"WIL"	"Minardi Cosworth"
"14"	"Jos"	"Verstappen"	"VER"	"Minardi Cosworth"
"15"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"NC"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"NC"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"NC"	"Jarno"	"Trulli"	"TRU"	"Renault"
"NC"	"Olivier"	"Panis"	"PAN"	"Toyota"
"NC"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
