"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"John"	"Watson"	"WAT"	"McLaren Ford"
"2"	"Niki"	"Lauda"	"LAU"	"McLaren Ford"
"3"	"Rene"	"Arnoux"	"ARN"	"Ferrari"
"4"	"Jacques"	"Laffite"	"LAF"	"Williams Ford"
"5"	"Marc"	"Surer"	"SUR"	"Arrows Ford"
"6"	"Johnny"	"Cecotto"	"CEC"	"Theodore Ford"
"7"	"Raul"	"Boesel"	"BOE"	"Ligier Ford"
"8"	"Danny"	"Sullivan"	"SUL"	"Tyrrell Ford"
"9"	"Michele"	"Alboreto"	"ALB"	"Tyrrell Ford"
"10"	"Riccardo"	"Patrese"	"PAT"	"Brabham BMW"
"11"	"Alain"	"Prost"	"PRO"	"Renault"
"12"	"Nigel"	"Mansell"	"MAN"	"Lotus Ford"
"NC"	"Eddie "	"Cheever"	"CHE"	"Renault"
"NC"	"Alan "	"Jones"	"JON"	"Arrows Ford"
"NC"	"Nelson"	"Piquet"	"PIQ"	"Brabham BMW"
"NC"	"Andrea"	"de Cesaris"	"DEC"	"Alfa Romeo"
"NC"	"Elio"	"de Angelis"	"DEA"	"Lotus Renault"
"NC"	"Roberto"	"Guerrero"	"GUE"	"Theodore Ford"
"NC"	"Jean-Pierre"	"Jarier"	"JAR"	"Ligier Ford"
"NC"	"Bruno"	"Giacomelli"	"GIA"	"Toleman Hart"
"NC"	"Mauro"	"Baldi"	"BAL"	"Alfa Romeo"
"NC"	"Patrick"	"Tambay"	"TAM"	"Ferrari"
"NC"	"Keke"	"Rosberg"	"ROS"	"Williams Ford"
"NC"	"Eliseo"	"Salazar"	"SAL"	"RAM Ford"
"NC"	"Derek"	"Warwick"	"WAR"	"Toleman Hart"
"NC"	"Manfred"	"Winkelhock"	"WIN"	"ATS BMW"
