"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"2"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"3"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"4"	"Rubens"	"Barrichello"	"BAR"	"Jordan Hart"
"5"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"6"	"Karl"	"Wendlinger"	"WEN"	"Sauber Mercedes"
"7"	"Johnny"	"Herbert"	"HER"	"Lotus Mugen Honda"
"8"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"9"	"Erik"	"Comas"	"COM"	"Larrousse Ford"
"10"	"Pedro"	"Lamy"	"LAM"	"Lotus Mugen Honda"
"11"	"Olivier"	"Panis"	"PAN"	"Ligier Renault"
"12"	"David"	"Brabham"	"BRA"	"Simtek Ford"
"13"	"Ayrton"	"Senna"	"SEN"	"Williams Renault"
"NC"	"Martin"	"Brundle"	"BRU"	"McLaren Peugeot"
"NC"	"Eddie"	"Irvine"	"IRV"	"Jordan Hart"
"NC"	"Jos"	"Verstappen"	"VER"	"Benetton Ford"
"NC"	"Eric"	"Bernard"	"BER"	"Ligier Renault"
"NC"	"Mark"	"Blundell"	"BLU"	"Tyrrell Yamaha"
"NC"	"Christian"	"Fittipaldi"	"FIT"	"Footwork Ford"
"NC"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Mercedes"
"NC"	"Mika"	"Hakkinen"	"HAK"	"McLaren Peugeot"
"NC"	"Michele"	"Alboreto"	"ALB"	"Minardi Ford"
"NC"	"Gianni"	"Morbidelli"	"MOR"	"Footwork Ford"
"NC"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"NC"	"Olivier"	"Beretta"	"BER"	"Larrousse Ford"
"NC"	"Bertrand"	"Gachot"	"GAC"	"Pacific Ilmor"
