"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"4"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"5"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"6"	"Jean"	"Alesi"	"ALE"	"Jordan Honda"
"7"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"8"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"9"	"Heinz-Harald"	"Frentzen"	"FRE"	"Prost Acer"
"10"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"11"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"12"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
"13"	"Tarso"	"Marques"	"MAR"	"Minardi European"
"NC"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"NC"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"NC"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"NC"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
