"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"4"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"5"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"6"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Honda"
"7"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"8"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"9"	"Jean"	"Alesi"	"ALE"	"Prost Acer"
"10"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
"11"	"Luciano"	"Burti"	"BUR"	"Jaguar Cosworth"
"12"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"NC"	"Tarso"	"Marques"	"MAR"	"Minardi European"
"NC"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"NC"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"NC"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"NC"	"Gaston"	"Mazzacane"	"MAZ"	"Prost Acer"
"NC"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"NC"	"Kimi"	"Räikkönen"	"RAI"	"Sauber Petronas"
"NC"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"NC"	"Fernando"	"Alonso"	"ALO"	"Minardi European"
