"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"4"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"5"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"6"	"Jean"	"Alesi"	"ALE"	"Prost Acer"
"7"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"8"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"9"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
"10"	"Kimi"	"Räikkönen"	"RAI"	"Sauber Petronas"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"NC"	"Tarso"	"Marques"	"MAR"	"Minardi European"
"NC"	"Fernando"	"Alonso"	"ALO"	"Minardi European"
"NC"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Honda"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"NC"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"NC"	"Luciano"	"Burti"	"BUR"	"Prost Acer"
"NC"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"NC"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"NC"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"NC"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"NC"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
