"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ronnie"	"Peterson"	"PET"	"Lotus Ford"
"2"	"Niki"	"Lauda"	"LAU"	"Ferrari"
"3"	"Clay"	"Regazzoni"	"REG"	"Ferrari"
"4"	"Jody"	"Scheckter"	"SCH"	"Tyrrell Ford"
"5"	"Jacky"	"Ickx"	"ICK"	"Lotus Ford"
"6"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"7"	"Mike"	"Hailwood"	"HAI"	"McLaren Ford"
"8"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"9"	"Arturo"	"Merzario"	"MER"	"Iso Marlboro Ford"
"10"	"Jean-Pierre"	"Beltoise"	"BEL"	"BRM"
"11"	"Vittorio"	"Brambilla"	"BRA"	"March Ford"
"12"	"Jean-Pierre"	"Jarier"	"JAR"	"Shadow Ford"
"13"	"Graham"	"Hill"	"HIL"	"Lola Ford"
"14"	"Francois "	"Migault"	"MIG"	"BRM"
"15"	"Guy"	"Edwards"	"EDW"	"Lola Ford"
"16"	"John"	"Watson"	"WAT"	"Brabham Ford"
"NC"	"Emerson"	"Fittipaldi"	"FIT"	"McLaren Ford"
"NC"	"Carlos"	"Reutemann"	"REU"	"Brabham Ford"
"NC"	"Jochen"	"Mass"	"MAS"	"Surtees Ford"
"NC"	"Henri"	"Pescarolo"	"PES"	"BRM"
"NC"	"Tom"	"Pryce"	"PRY"	"Shadow Ford"
"NC"	"James"	"Hunt"	"HUN"	"Hesketh Ford"
