"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Alberto"	"Ascari"	"ASC"	"Ferrari"
"2"	"Nino"	"Farina"	"FAR"	"Ferrari"
"3"	"Mike"	"Hawthorn"	"HAW"	"Ferrari"
"4"	"Juan Manuel"	"Fangio"	"FAN"	"Maserati"
"4"	"Felice "	"Bonetto"	"BON"	"Maserati"
"5"	"Hermann"	"Lang"	"LAN"	"Maserati"
"6"	"Luigi "	"Villoresi"	"VIL"	"Ferrari"
"7"	"Ken "	"Wharton"	"WHA"	"Cooper Bristol"
"NC"	"Chico"	"Landi"	"LAN"	"Maserati"
"8"	"Max"	"de Terra"	"DET"	"Ferrari"
"9"	"Albert"	"Scherrer"	"SCH"	"HWM Alta"
"NC"	"Toulo"	"de Graffenried"	"DEG"	"Maserati"
"NC"	"Onofre"	"Marimon"	"MAR"	"Maserati"
"NC"	"Maurice "	"Trintignant"	"TRI"	"Gordini"
"NC"	"Jean"	"Behra"	"BEH"	"Gordini"
"NC"	"Felice "	"Bonetto"	"BON"	"Maserati"
"NC"	"Juan Manuel"	"Fangio"	"FAN"	"Maserati"
"NC"	"Lance"	"Macklin"	"MAC"	"HWM Alta"
"NC"	"Peter"	"Hirt"	"HIR"	"Ferrari"
"NC"	"Paul"	"Frere"	"FRE"	"HWM Alta"
"NC"	"Louis "	"Rosier"	"ROS"	"Ferrari"
"NC"	"Jacques"	"Swaters"	"SWA"	"Ferrari"
