"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"2"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"3"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"4"	"Max"	"Verstappen"	"VER"	"Red Bull Racing Honda"
"5"	"Sergio"	"Perez"	"PER"	"Racing Point BWT Mercedes"
"6"	"Daniil"	"Kvyat"	"KVY"	"Scuderia Toro Rosso Honda"
"7"	"Lando"	"Norris"	"NOR"	"McLaren Renault"
"8"	"Charles"	"Leclerc"	"LEC"	"Ferrari"
"9"	"Carlos"	"Sainz"	"SAI"	"McLaren Renault"
"10"	"Daniel"	"Ricciardo"	"RIC"	"Renault"
"11"	"Alexander"	"Albon"	"ALB"	"Scuderia Toro Rosso Honda"
"12"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"13"	"Lance"	"Stroll"	"STR"	"Racing Point BWT Mercedes"
"14"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"15"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"16"	"George"	"Russell"	"RUS"	"Williams Mercedes"
"17"	"Antonio"	"Giovinazzi"	"GIO"	"Alfa Romeo Racing Ferrari"
"18"	"Robert"	"Kubica"	"KUB"	"Williams Mercedes"
"19"	"Kimi"	"Räikkönen"	"RAI"	"Alfa Romeo Racing Ferrari"
"20"	"Pierre"	"Gasly"	"GAS"	"Red Bull Racing Honda"
