"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"4"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"5"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"6"	"Jacques"	"Villeneuve"	"VIL"	"Williams Mecachrome"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"8"	"Ralf"	"Schumacher"	"RSC"	"Jordan Mugen Honda"
"9"	"Heinz-Harald"	"Frentzen"	"FRE"	"Williams Mecachrome"
"10"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"11"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"12"	"Johnny"	"Herbert"	"HER"	"Sauber Petronas"
"13"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"14"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"15"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"16"	"Pedro"	"Diniz"	"DIN"	"Arrows"
"17"	"Jos"	"Verstappen"	"VER"	"Stewart Ford"
"18"	"Mika"	"Salo"	"SAL"	"Arrows"
"19"	"Toranosuke"	"Takagi"	"TAK"	"Tyrrell Ford"
"20"	"Ricardo"	"Rosset"	"ROS"	"Tyrrell Ford"
"21"	"Shinji"	"Nakano"	"NAK"	"Minardi Ford"
"22"	"Esteban"	"Tuero"	"TUE"	"Minardi Ford"
