"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"4"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"5"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"6"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"7"	"Johnny"	"Herbert"	"HER"	"Sauber Petronas"
"8"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"9"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"10"	"Jacques"	"Villeneuve"	"VIL"	"Williams Mecachrome"
"11"	"Ralf"	"Schumacher"	"RSC"	"Jordan Mugen Honda"
"12"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"13"	"Heinz-Harald"	"Frentzen"	"FRE"	"Williams Mecachrome"
"14"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"15"	"Pedro"	"Diniz"	"DIN"	"Arrows"
"16"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"17"	"Mika"	"Salo"	"SAL"	"Arrows"
"18"	"Jan"	"Magnussen"	"MAG"	"Stewart Ford"
"19"	"Esteban"	"Tuero"	"TUE"	"Minardi Ford"
"20"	"Shinji"	"Nakano"	"NAK"	"Minardi Ford"
"21"	"Toranosuke"	"Takagi"	"TAK"	"Tyrrell Ford"
