"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Heinz-Harald"	"Frentzen"	"FRE"	"Williams Mecachrome"
"4"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"5"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"6"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"8"	"Ralf"	"Schumacher"	"RSC"	"Jordan Mugen Honda"
"9"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"10"	"Jacques"	"Villeneuve"	"VIL"	"Williams Mecachrome"
"11"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"12"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"13"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"14"	"Johnny"	"Herbert"	"HER"	"Sauber Petronas"
"15"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"16"	"Jan"	"Magnussen"	"MAG"	"Stewart Ford"
"17"	"Toranosuke"	"Takagi"	"TAK"	"Tyrrell Ford"
"18"	"Shinji"	"Nakano"	"NAK"	"Minardi Ford"
"19"	"Esteban"	"Tuero"	"TUE"	"Minardi Ford"
"20"	"Mika"	"Salo"	"SAL"	"Arrows"
"21"	"Ricardo"	"Rosset"	"ROS"	"Tyrrell Ford"
"22"	"Pedro"	"Diniz"	"DIN"	"Arrows"
