"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"2"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"3"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"4"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"5"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"6"	"Jacques"	"Villeneuve"	"VIL"	"Williams Mecachrome"
"7"	"Heinz-Harald"	"Frentzen"	"FRE"	"Williams Mecachrome"
"8"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"9"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"10"	"Ralf"	"Schumacher"	"RSC"	"Jordan Mugen Honda"
"11"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"12"	"Pedro"	"Diniz"	"DIN"	"Arrows"
"13"	"Mika"	"Salo"	"SAL"	"Arrows"
"14"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"15"	"Johnny"	"Herbert"	"HER"	"Sauber Petronas"
"16"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"17"	"Jos"	"Verstappen"	"VER"	"Stewart Ford"
"18"	"Toranosuke"	"Takagi"	"TAK"	"Tyrrell Ford"
"19"	"Shinji"	"Nakano"	"NAK"	"Minardi Ford"
"20"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"21"	"Esteban"	"Tuero"	"TUE"	"Minardi Ford"
