"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Nigel"	"Mansell"	"MAN"	"Williams Honda"
"2"	"Nelson"	"Piquet"	"PIQ"	"Williams Honda"
"3"	"Teo"	"Fabi"	"FAB"	"Benetton Ford"
"4"	"Thierry"	"Boutsen"	"BOU"	"Benetton Ford"
"5"	"Ayrton"	"Senna"	"SEN"	"Lotus Honda"
"6"	"Alain"	"Prost"	"PRO"	"McLaren TAG"
"7"	"Stefan"	"Johansson"	"JOH"	"McLaren TAG"
"8"	"Piercarlo"	"Ghinzani"	"GHI"	"Ligier Megatron"
"9"	"Christian"	"Danner"	"DAN"	"Zakspeed"
"10"	"Rene"	"Arnoux"	"ARN"	"Ligier Megatron"
"11"	"Ivan"	"Capelli"	"CAP"	"March Ford"
"12"	"Philippe"	"Alliot"	"ALL"	"Lola Ford"
"13"	"Satoru"	"Nakajima"	"NAK"	"Lotus Honda"
"14"	"Martin"	"Brundle"	"BRU"	"Zakspeed"
"15"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"NC"	"Pascal"	"Fabre"	"FAB"	"AGS Ford"
"NC"	"Riccardo"	"Patrese"	"PAT"	"Brabham BMW"
"NC"	"Michele"	"Alboreto"	"ALB"	"Ferrari"
"NC"	"Andrea"	"de Cesaris"	"DEC"	"Brabham BMW"
"NC"	"Derek"	"Warwick"	"WAR"	"Arrows Megatron"
"NC"	"Eddie "	"Cheever"	"CHE"	"Arrows Megatron"
"NC"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"NC"	"Adrian"	"Campos"	"CAM"	"Minardi Motori Moderni"
"NC"	"Alessandro"	"Nannini"	"NAN"	"Minardi Motori Moderni"
