"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"Lotus Honda"
"2"	"Nelson"	"Piquet"	"PIQ"	"Williams Honda"
"3"	"Alain"	"Prost"	"PRO"	"McLaren TAG"
"4"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"5"	"Nigel"	"Mansell"	"MAN"	"Williams Honda"
"6"	"Eddie "	"Cheever"	"CHE"	"Arrows Megatron"
"7"	"Stefan"	"Johansson"	"JOH"	"McLaren TAG"
"8"	"Christian"	"Danner"	"DAN"	"Zakspeed"
"9"	"Riccardo"	"Patrese"	"PAT"	"Brabham BMW"
"10"	"Rene"	"Arnoux"	"ARN"	"Ligier Megatron"
"11"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"12"	"Pascal"	"Fabre"	"FAB"	"AGS Ford"
"NC"	"Thierry"	"Boutsen"	"BOU"	"Benetton Ford"
"NC"	"Piercarlo"	"Ghinzani"	"GHI"	"Ligier Megatron"
"NC"	"Philippe"	"Streiff"	"STR"	"Tyrrell Ford"
"NC"	"Philippe"	"Alliot"	"ALL"	"Lola Ford"
"NC"	"Michele"	"Alboreto"	"ALB"	"Ferrari"
"NC"	"Alessandro"	"Nannini"	"NAN"	"Minardi Motori Moderni"
"NC"	"Martin"	"Brundle"	"BRU"	"Zakspeed"
"NC"	"Derek"	"Warwick"	"WAR"	"Arrows Megatron"
"NC"	"Ivan"	"Capelli"	"CAP"	"March Ford"
"NC"	"Teo"	"Fabi"	"FAB"	"Benetton Ford"
"NC"	"Alex"	"Caffi"	"CAF"	"Osella Alfa Romeo"
"NC"	"Andrea"	"de Cesaris"	"DEC"	"Brabham BMW"
"NC"	"Adrian"	"Campos"	"CAM"	"Minardi Motori Moderni"
"NC"	"Satoru"	"Nakajima"	"NAK"	"Lotus Honda"
