"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"2"	"Jacky"	"Ickx"	"ICK"	"Brabham Climax"
"3"	"Jackie"	"Stewart"	"STE"	"Matra Ford"
"4"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"5"	"Jo"	"Siffert"	"SIF"	"Lotus Ford"
"6"	"Jochen"	"Rindt"	"RIN"	"Lotus Ford"
"7"	"Bruce"	"McLaren"	"MCL"	"McLaren Ford"
"8"	"Jean-Pierre"	"Beltoise"	"BEL"	"Matra Ford"
"9"	"Piers  "	"Courage"	"COU"	"Brabham Ford"
"10"	"John"	"Surtees"	"SUR"	"BRM"
"11"	"John  "	"Miles"	"MIL"	"Lotus Ford"
"12"	"Jackie"	"Oliver"	"OLI"	"BRM"
"13"	"Silvio "	"Moser "	"MOS"	"Brabham Ford"
"14"	"Johnny "	"Servoz-Gavin "	"SER"	"Matra Ford"
"15"	"Pedro"	"Rodriguez"	"ROD"	"Ferrari"
"16"	"Pete "	"Lovely "	"LOV"	"Lotus Ford"
"17"	"George"	"Eaton"	"EAT"	"BRM"
