"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"2"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"3"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"4"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"5"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"6"	"Martin"	"Brundle"	"BRU"	"Benetton Ford"
"7"	"Michele"	"Alboreto"	"ALB"	"Footwork Mugen Honda"
"8"	"Thierry"	"Boutsen"	"BOU"	"Ligier Renault"
"9"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"10"	"Ivan"	"Capelli"	"CAP"	"Ferrari"
"11"	"Erik"	"Comas"	"COM"	"Ligier Renault"
"12"	"Gabriele"	"Tarquini"	"TAR"	"Fondmetal Ford"
"13"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"14"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"15"	"Bertrand"	"Gachot"	"GAC"	"Venturi Lamborghini"
"16"	"Mika"	"Hakkinen"	"HAK"	"Lotus Ford"
"17"	"Paul"	"Belmondo"	"BEL"	"March Ilmor"
"18"	"Eric"	"van de Poele"	"VAN"	"Fondmetal Ford"
"19"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Ilmor"
"20"	"Ukyo"	"Katayama"	"KAT"	"Venturi Lamborghini"
"21"	"Mauricio"	"Gugelmin"	"GUG"	"Jordan Yamaha"
"22"	"Olivier"	"Grouillard"	"GRO"	"Tyrrell Ilmor"
"23"	"Karl"	"Wendlinger"	"WEN"	"March Ilmor"
"24"	"Stefano"	"Modena"	"MOD"	"Jordan Yamaha"
"25"	"Damon"	"Hill"	"HIL"	"Brabham Judd"
"26"	"Pierluigi"	"Martini"	"MAR"	"Dallara Ferrari"
