"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Niki"	"Lauda"	"LAU"	"Ferrari"
"2"	"James"	"Hunt"	"HUN"	"McLaren Ford"
"3"	"Mario"	"Andretti"	"AND"	"Lotus Ford"
"4"	"Clay"	"Regazzoni"	"REG"	"Ferrari"
"5"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"6"	"Chris"	"Amon"	"AMO"	"Ensign Ford"
"7"	"Ronnie"	"Peterson"	"PET"	"March Ford"
"8"	"Jody"	"Scheckter"	"SCH"	"Tyrrell Ford"
"9"	"Arturo"	"Merzario"	"MER"	"March Ford"
"10"	"Vittorio"	"Brambilla"	"BRA"	"March Ford"
"11"	"John"	"Watson"	"WAT"	"Penske Ford"
"12"	"Jochen"	"Mass"	"MAS"	"McLaren Ford"
"13"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"14"	"Gunnar"	"Nilsson"	"NIL"	"Lotus Ford"
"15"	"Carlos"	"Reutemann"	"REU"	"Brabham Alfa Romeo"
"16"	"Carlos"	"Pace"	"PAC"	"Brabham Alfa Romeo"
"17"	"Hans-Joachim"	"Stuck"	"STU"	"March Ford"
"18"	"Brett"	"Lunger"	"LUN"	"Surtees Ford"
"19"	"Alan "	"Jones"	"JON"	"Surtees Ford"
"20"	"Tom"	"Pryce"	"PRY"	"Shadow Ford"
"21"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"22"	"Bob"	"Evans"	"EVA"	"Brabham Alfa Romeo"
"23"	"Harald"	"Ertl"	"ERT"	"Hesketh Ford"
"24"	"Jean-Pierre"	"Jarier"	"JAR"	"Shadow Ford"
"25"	"Guy"	"Edwards"	"EDW"	"Hesketh Ford"
"26"	"Henri"	"Pescarolo"	"PES"	"Surtees Ford"
