"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Stirling"	"Moss"	"MOS"	"Mercedes-Benz"
"2"	"Juan Manuel"	"Fangio"	"FAN"	"Mercedes-Benz"
"3"	"Karl"	"Kling"	"KLI"	"Mercedes-Benz"
"4"	"Piero "	"Taruffi"	"TAR"	"Mercedes-Benz"
"5"	"Luigi"	"Musso"	"MUS"	"Maserati"
"6"	"Mike"	"Hawthorn"	"HAW"	"Ferrari"
"6"	"Eugenio"	"Castellotti"	"CAS"	"Ferrari"
"7"	"Mike"	"Sparken"	"SPA"	"Gordini"
"8"	"Lance"	"Macklin"	"MAC"	"Maserati"
"9"	"Ken "	"Wharton"	"WHA"	"Vanwall"
"9"	"Harry"	"Schell"	"SCH"	"Vanwall"
"NC"	"Maurice "	"Trintignant"	"TRI"	"Ferrari"
"NC"	"Roberto"	"Mieres"	"MIE"	"Maserati"
"NC"	"Jack"	"Brabham"	"BRA"	"Cooper Bristol"
"NC"	"Kenneth"	"McAlpine"	"MCA"	"Connaught Alta"
"NC"	"Peter"	"Collins"	"COL"	"Maserati"
"NC"	"Hermano"	"da Silva Ramos"	"DAS"	"Gordini"
"NC"	"Roy"	"Salvadori"	"SAL"	"Maserati"
"NC"	"Horace "	"Gould "	"GOU"	"Maserati"
"NC"	"Harry"	"Schell"	"SCH"	"Vanwall"
"NC"	"Tony"	"Rolt"	"ROL"	"Connaught Alta"
"NC"	"Peter "	"Walker "	"WAL"	"Connaught Alta"
"NC"	"Leslie"	"Marr"	"MAR"	"Connaught Alta"
"NC"	"Eugenio"	"Castellotti"	"CAS"	"Ferrari"
"NC"	"Andre "	"Simon"	"SIM"	"Maserati"
"NC"	"Jean"	"Behra"	"BEH"	"Maserati"
"NC"	"Robert "	"Manzon"	"MAN"	"Gordini"
