"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Juan Manuel"	"Fangio"	"FAN"	"Mercedes-Benz"
"2"	"Stirling"	"Moss"	"MOS"	"Mercedes-Benz"
"3"	"Nino"	"Farina"	"FAR"	"Ferrari"
"4"	"Paul"	"Frere"	"FRE"	"Ferrari"
"5"	"Roberto"	"Mieres"	"MIE"	"Maserati"
"5"	"Jean"	"Behra"	"BEH"	"Maserati"
"6"	"Maurice "	"Trintignant"	"TRI"	"Ferrari"
"7"	"Luigi"	"Musso"	"MUS"	"Maserati"
"8"	"Cesare"	"Perdisa"	"PER"	"Maserati"
"9"	"Louis "	"Rosier"	"ROS"	"Maserati"
"NC"	"Karl"	"Kling"	"KLI"	"Mercedes-Benz"
"NC"	"Eugenio"	"Castellotti"	"CAS"	"Lancia"
"NC"	"Mike"	"Hawthorn"	"HAW"	"Vanwall"
"NC"	"Jean"	"Behra"	"BEH"	"Maserati"
