"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Innes"	"Ireland"	"IRE"	"Lotus Climax"
"2"	"Dan"	"Gurney"	"GUR"	"Porsche"
"3"	"Tony"	"Brooks"	"BRO"	"BRM Climax"
"4"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"5"	"Graham"	"Hill"	"HIL"	"BRM Climax"
"6"	"Jo"	"Bonnier"	"BON"	"Porsche"
"NC"	"Roy"	"Salvadori"	"SAL"	"Cooper Climax"
"7"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"8"	"Roger "	"Penske "	"PEN"	"Cooper Climax"
"9"	"Peter  "	"Ryan"	"RYA"	"Lotus Climax"
"10"	"Hap "	"Sharp "	"SHA"	"Cooper Climax"
"11"	"Olivier "	"Gendebien"	"GEN"	"Lotus Climax"
"11"	"Masten"	"Gregory"	"GRE"	"Lotus Climax"
"NC"	"Lloyd "	"Ruby "	"RUB"	"Lotus Climax"
"NC"	"Jim "	"Hall "	"HAL"	"Lotus Climax"
"NC"	"Stirling"	"Moss"	"MOS"	"Lotus Climax"
"NC"	"Jack"	"Brabham"	"BRA"	"Cooper Climax"
"NC"	"Masten"	"Gregory"	"GRE"	"Lotus Climax"
"NC"	"Walt  "	"Hansgen"	"HAN"	"Cooper Climax"
"NC"	"John"	"Surtees"	"SUR"	"Cooper Climax"
