"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1995"	"1995 Australian F1 GP"	"Pacific"	"23"	"8"	""
"1995"	"1995 Japanese F1 GP"	"Pacific"	"22"	"DNF"	"Halfshaft"
"1995"	"1995 Pacific F1 GP"	"Pacific"	"24"	"DNF"	"Gearbox"
"1995"	"1995 British F1 GP"	"Pacific"	"21"	"12"	""
"1995"	"1995 French F1 GP"	"Pacific"	"22"	"DNF"	"Gearbox"
"1995"	"1995 Canadian F1 GP"	"Pacific"	"20"	"DNF"	"Battery"
"1995"	"1995 Monaco F1 GP"	"Pacific"	"21"	"DNF"	"Gearbox"
"1995"	"1995 Spanish F1 GP"	"Pacific"	"24"	"DNF"	"Fire"
"1995"	"1995 San Marino F1 GP"	"Pacific"	"22"	"DNF"	"Gearbox"
"1995"	"1995 Argentine F1 GP"	"Pacific"	"23"	"DNF"	"Collision"
"1995"	"1995 Brazilian F1 GP"	"Pacific"	"20"	"DNF"	"Gearbox"
"1994"	"1994 Australian F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 Japanese F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 European F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 Portuguese F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 Italian F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 Belgian F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 Hungarian F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 German F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 British F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 French F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 Canadian F1 GP"	"Pacific"	"26"	"DNF"	"Oil pressure"
"1994"	"1994 Spanish F1 GP"	"Pacific"	"25"	"DNF"	"Broken Wing"
"1994"	"1994 Monaco F1 GP"	"Pacific"	"23"	"DNF"	"Gearbox"
"1994"	"1994 San Marino F1 GP"	"Pacific"	"25"	"DNF"	"Engine"
"1994"	"1994 Pacific F1 GP"	"Pacific"	"0"	"DNQ"	"No Time"
"1994"	"1994 Brazilian F1 GP"	"Pacific"	"25"	"DNF"	"Accident"
"1992"	"1992 Australian F1 GP"	"Larrousse"	"21"	"DNF"	"Fuel system"
"1992"	"1992 Japanese F1 GP"	"Larrousse"	"18"	"DNF"	"Collision"
"1992"	"1992 Portuguese F1 GP"	"Larrousse"	"13"	"DNF"	"Engine"
"1992"	"1992 Italian F1 GP"	"Larrousse"	"10"	"DNF"	"Engine"
"1992"	"1992 Belgian F1 GP"	"Larrousse"	"20"	"18"	"Spun off"
"1992"	"1992 Hungarian F1 GP"	"Larrousse"	"15"	"DNF"	"Collision"
"1992"	"1992 German F1 GP"	"Larrousse"	"25"	"14"	""
"1992"	"1992 British F1 GP"	"Larrousse"	"11"	"DNF"	"Wheel"
"1992"	"1992 French F1 GP"	"Larrousse"	"13"	"DNF"	"Accident"
"1992"	"1992 Canadian F1 GP"	"Larrousse"	"19"	"DSQ"	"Disqualified"
"1992"	"1992 Monaco F1 GP"	"Larrousse"	"15"	"6"	""
"1992"	"San Marino Grand Prix"	"Larrousse"	"19"	"DNF"	"Spun Off"
"1992"	"1992 Spanish F1 GP"	"Larrousse"	"24"	"DNF"	"Engine"
"1992"	"1992 Brazilian F1 GP"	"Larrousse"	"18"	"DNF"	"Suspension"
"1992"	"1992 Mexican F1 GP"	"Larrousse"	"13"	"11"	""
"1992"	"1992 South African F1 GP"	"Larrousse"	"22"	"DNF"	"Steering"
"1991"	"1991 Australian F1 GP"	"Larrousse"	"0"	"DNQ"	"No Time"
"1991"	"1991 Hungarian F1 GP"	"Jordan"	"16"	"9"	""
"1991"	"1991 German F1 GP"	"Jordan"	"11"	"6"	""
"1991"	"1991 British F1 GP"	"Jordan"	"17"	"6"	""
"1991"	"French Grand Prix"	"Jordan"	"19"	"DNF"	"Spun Off"
"1991"	"1991 Mexican F1 GP"	"Jordan"	"20"	"DNF"	"Spun Off"
"1991"	"1991 Canadian F1 GP"	"Jordan"	"14"	"5"	""
"1991"	"1991 Monaco F1 GP"	"Jordan"	"23"	"8"	""
"1991"	"1991 San Marino F1 GP"	"Jordan"	"13"	"DNF"	"Suspension"
"1991"	"1991 Brazilian F1 GP"	"Jordan"	"10"	"13"	"Fuel System"
"1991"	"1991 USA F1 GP"	"Jordan"	"14"	"10"	"Engine"
"1990"	"1990 Australian F1 GP"	"Coloni"	"0"	"DNQ"	"No Time"
"1990"	"1990 Japanese F1 GP"	"Coloni"	"0"	"DNQ"	"No Time"
"1990"	"1990 Spanish F1 GP"	"Coloni"	"0"	"DNQ"	"No Time"
"1990"	"1990 Portuguese F1 GP"	"Coloni"	"0"	"DNQ"	"No Time"
"1990"	"1990 Italian F1 GP"	"Coloni"	"0"	"DNQ"	"No Time"
"1990"	"1990 Belgian F1 GP"	"Coloni"	"0"	"DNQ"	"No Time"
"1990"	"1990 Hungarian F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 German F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 British F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 French F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 Mexican F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 Canadian F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 Monaco F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 San Marino F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 Brazilian F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1990"	"1990 USA F1 GP"	"Coloni"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Italian F1 GP"	"Onyx"	"22"	"DNF"	"Radiator"
"1989"	"1989 Belgian F1 GP"	"Onyx"	"23"	"DNF"	"Spun Off"
"1989"	"1989 Hungarian F1 GP"	"Onyx"	"21"	"DNF"	"Gearbox"
"1989"	"1989 German F1 GP"	"Onyx"	"0"	"DNQ"	"No Time"
"1989"	"1989 British F1 GP"	"Onyx"	"21"	"12"	""
"1989"	"1989 French F1 GP"	"Onyx"	"11"	"13"	"Engine"
"1989"	"1989 Canadian F1 GP"	"Onyx"	"0"	"DNPQ"	"No Time"
"1989"	"1989 USA F1 GP"	"Onyx"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Mexican F1 GP"	"Onyx"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Monaco F1 GP"	"Onyx"	"0"	"DNPQ"	"No Time"
"1989"	"1989 San Marino F1 GP"	"Onyx"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Brazilian F1 GP"	"Onyx"	"0"	"DNPQ"	"No Time"
