"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1977"	"1977 Canadian F1 GP"	"Hesketh"	"0"	"DNS"	"Driver Injured"
"1977"	"1977 USA F1 GP"	"Hesketh"	"22"	"17"	""
"1977"	"1977 Italian F1 GP"	"Hesketh"	"0"	"DNQ"	"No Time"
"1977"	"1977 Dutch F1 GP"	"Hesketh"	"0"	"DNQ"	"No Time"
"1977"	"1977 Austrian F1 GP"	"Hesketh"	"0"	"DNQ"	"No Time"
"1976"	"1976 Brazilian F1 GP"	"BRM"	"21"	"DNF"	"Oil Pump"
"1975"	"1975 German F1 GP"	"Williams"	"20"	"DNF"	"Accident"
"1974"	"1974 USA F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
"1974"	"1974 Canadian F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
"1974"	"1974 Austrian F1 GP"	"Token"	"24"	"NC"	"Not Classified"
"1974"	"1974 German F1 GP"	"Token"	"20"	"14"	""
