"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1960"	"1960 Argentine F1 GP"	"Cooper-Climax"	"9"	"DNF"	"Fuel pump"
"1959"	"1959 USA F1 GP"	"Cooper-Climax"	"3"	"DNF"	"Clutch"
"1959"	"1959 Italian F1 GP"	"BRM"	"7"	"7"	""
"1959"	"1959 Portuguese F1 GP"	"BRM"	"9"	"5"	""
"1959"	"1959 German F1 GP"	"BRM"	"8"	"7"	""
"1959"	"1959 British F1 GP"	"BRM"	"3"	"4"	""
"1959"	"1959 French F1 GP"	"BRM"	"9"	"7"	""
"1959"	"1959 Dutch F1 GP"	"BRM"	"6"	"DNF"	"Gearbox"
"1959"	"1959 Monaco F1 GP"	"BRM"	"9"	"DNF"	"Accident"
"1958"	"1958 Moroccan F1 GP"	"BRM"	"10"	"5"	""
"1958"	"1958 Italian F1 GP"	"BRM"	"9"	"DNF"	"Accident"
"1958"	"1958 Portuguese F1 GP"	"BRM"	"7"	"6"	""
"1958"	"1958 German F1 GP"	"BRM"	"8"	"DNF"	"Brakes"
"1958"	"1958 British F1 GP"	"BRM"	"2"	"5"	""
"1958"	"1958 French F1 GP"	"BRM"	"3"	"DNF"	"Overheating"
"1958"	"1958 Belgian F1 GP"	"BRM"	"7"	"5"	""
"1958"	"1958 Dutch F1 GP"	"BRM"	"7"	"2"	""
"1958"	"1958 Monaco F1 GP"	"BRM"	"12"	"5"	""
"1958"	"1958 Argentine F1 GP"	"Maserati"	"8"	"6"	""
"1957"	"1957 talian F1 GP"	"Maserati"	"6"	"DNF"	"Oil Leak"
"1957"	"1957 talian F1 GP"	"Maserati"	"12"	"5"	""
"1957"	"1957 Pescara F1 GP"	"Maserati"	"5"	"3"	""
"1957"	"1957 German F1 GP"	"Maserati"	"6"	"7"	""
"1957"	"1957 British F1 GP"	"Maserati"	"7"	"DNF"	"Water Pump"
"1957"	"1957 French F1 GP"	"Maserati"	"4"	"5"	""
"1957"	"1957 Monaco F1 GP"	"Maserati"	"14"	"DNF"	"Oil Leak"
"1957"	"1957 Monaco F1 GP"	"Maserati"	"8"	"DNF"	"Suspension"
"1957"	"1957 Argentine F1 GP"	"Maserati"	"9"	"4"	""
"1956"	"1956 Italian F1 GP"	"Vanwall"	"10"	"DNF"	"Transmission"
"1956"	"1956 German F1 GP"	"Maserati"	"12"	"DNF"	"Overheating"
"1956"	"1956 British F1 GP"	"Vanwall"	"5"	"DNF"	"Fuel System"
"1956"	"1956 French F1 GP"	"Vanwall"	"4"	"DNF"	"Engine"
"1956"	"1956 French F1 GP"	"Vanwall"	"6"	"10"	""
"1956"	"1956 Belgian F1 GP"	"Vanwall"	"6"	"4"	""
"1956"	"1956 Monaco F1 GP"	"Vanwall"	"5"	"DNF"	"Accident"
"1955"	"1955 Italian F1 GP"	"Vanwall"	"13"	"DNF"	"Suspension"
"1955"	"1955 British F1 GP"	"Vanwall"	"15"	"9"	""
"1955"	"1955 British F1 GP"	"Vanwall"	"7"	"DNF"	"Throttle"
"1955"	"1955 Belgian F1 GP"	"Ferrari"	"0"	"DNS"	"No Time"
"1955"	"1955 Monaco F1 GP"	"Ferrari"	"18"	"DNF"	"Engine"
"1955"	"1955 Argentine F1 GP"	"Maserati"	"18"	"7"	""
"1955"	"1955 Argentine F1 GP"	"Maserati"	"7"	"6"	""
"1955"	"1955 Argentine F1 GP"	"Maserati"	"20"	"DNF"	"Fuel Pressure"
"1954"	"1954 Spanish F1 GP"	"Maserati"	"4"	"DNF"	"Transmission"
"1954"	"1954 Swiss F1 GP"	"Maserati"	"13"	"DNF"	"Oil pump"
"1954"	"1954 German F1 GP"	"Maserati"	"14"	"7"	""
"1954"	"1954 British F1 GP"	"Maserati"	"16"	"12"	""
"1954"	"1954 French F1 GP"	"Maserati"	"21"	"DNF"	"Fuel Pump"
"1954"	"1954 Argentine F1 GP"	"Maserati"	"11"	"6"	""
"1953"	"1953 Italian F1 GP"	"Gordini"	"15"	"9"	""
"1953"	"1953 German F1 GP"	"Gordini"	"10"	"DNF"	"Engine"
"1953"	"1953 British F1 GP"	"Gordini"	"9"	"DNF"	"Electrical"
"1953"	"1953 French F1 GP"	"Gordini"	"20"	"DNF"	"engine"
"1953"	"1953 Belgian F1 GP"	"Gordini"	"12"	"7"	""
"1953"	"1953 Dutch F1 GP"	"Gordini"	"10"	"DNF"	"Transmission"
"1953"	"1953 Argentine F1 GP"	"Gordini"	"7"	"7"	""
"1952"	"1952 British F1 GP"	"Maserati"	"32"	"17"	""
"1952"	"1952 French F1 GP"	"Maserati"	"11"	"DNF"	"Gearbox"
"1952"	"1952 French F1 GP"	"Maserati"	"12"	"DNF"	"Brakes"
"1952"	"1952 Swiss F1 GP"	"Maserati"	"18"	"DNF"	"Engine"
"1951"	"1951 French F1 GP"	"Maserati"	"22"	"DNF"	"Overheating"
"1951"	"1951 Swiss F1 GP"	"Maserati"	"17"	"12"	""
"1950"	"1950 Swiss F1 GP"	"Talbot-Lago"	"18"	"8"	""
"1950"	"1950 Monaco F1 GP"	"Cooper-Climax"	"20"	"DNF"	"Collision"
"1958"	"1958 Dutch F1 GP"	"BRM"	"7"	"2"	""
"1957"	"1957 Pescara F1 GP"	"Maserati"	"5"	"3"	""
