"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1955"	"1955 Italian F1 GP"	"Ferrari"	"5"	"DNS"	"Tire"
"1955"	"1955 Belgian F1 GP"	"Ferrari"	"4"	"3"	""
"1955"	"1955 Monaco F1 GP"	"Ferrari"	"14"	"4"	""
"1955"	"1955 Argentine F1 GP"	"Ferrari"	"0"	"2"	""
"1955"	"1955 Argentine F1 GP"	"Ferrari"	"5"	"3"	""
"1954"	"1954 Belgian F1 GP"	"Ferrari"	"3"	"DNF"	"Ignition"
"1954"	"1954 Argentine F1 GP"	"Ferrari"	"1"	"2"	""
"1953"	"1953 Italian F1 GP"	"Ferrari"	"3"	"2"	"No Time"
"1953"	"1953 Swiss F1 GP"	"Ferrari"	"3"	"2"	""
"1953"	"1953 German F1 GP"	"Ferrari"	"3"	"1"	""
"1953"	"1953 British F1 GP"	"Ferrari"	"5"	"3"	""
"1953"	"1953 French F1 GP"	"Ferrari"	"6"	"5"	""
"1953"	"1953 Belgian F1 GP"	"Ferrari"	"4"	"DNF"	"Engine"
"1953"	"1953 Dutch F1 GP"	"Ferrari"	"3"	"2"	""
"1953"	"1953 Argentine F1 GP"	"Ferrari"	"4"	"DNF"	"Accident"
"1952"	"1952 Italian F1 GP"	"Ferrari"	"3"	"4"	""
"1952"	"1952 Dutch F1 GP"	"Ferrari"	"2"	"2"	""
"1952"	"1952 German F1 GP"	"Ferrari"	"2"	"2"	""
"1952"	"1952 British F1 GP"	"Ferrari"	"1"	"6"	""
"1952"	"1952 French F1 GP"	"Ferrari"	"2"	"2"	""
"1952"	"1952 Belgian F1 GP"	"Ferrari"	"2"	"2"	""
"1952"	"1952 Swiss F1 GP"	"Ferrari"	"1"	"DNF"	"Magneto"
"1952"	"1952 Swiss F1 GP"	"Ferrari"	"4"	"DNF"	"Magneto"
"1951"	"1951 Spanish F1 GP"	"Alfa Romeo"	"4"	"3"	"No Time"
"1951"	"1951 Italian F1 GP"	"Alfa Romeo"	"2"	"DNF"	"Engine"
"1951"	"1951 Italian F1 GP"	"Alfa Romeo"	"7"	"3"	""
"1951"	"1951 German F1 GP"	"Alfa Romeo"	"4"	"DNF"	"Overheating"
"1951"	"1951 British F1 GP"	"Alfa Romeo"	"3"	"DNF"	"Clutch"
"1951"	"1951 French F1 GP"	"Alfa Romeo"	"2"	"5"	""
"1951"	"1951 Belgian F1 GP"	"Alfa Romeo"	"2"	"1"	""
"1951"	"1951 Swiss F1 GP"	"Alfa Romeo"	"2"	"3"	""
"1950"	"1950 Italian F1 GP"	"Alfa Romeo"	"3"	"1"	""
"1950"	"1950 French F1 GP"	"Alfa Romeo"	"2"	"7"	"Fuel Pump"
"1950"	"1950 Belgian F1 GP"	"Alfa Romeo"	"1"	"4"	""
"1950"	"1950 Swiss F1 GP"	"Alfa Romeo"	"2"	"1"	""
"1950"	"1950 Monaco F1 GP"	"Alfa Romeo"	"2"	"DNF"	"Accident"
"1950"	"1950 British F1 GP"	"Alfa Romeo"	"1"	"1"	""
"1955"	"1955 Belgian F1 GP"	"Ferrari"	"4"	"3"	""
"1955"	"1955 Argentine F1 GP"	"Ferrari"	"0"	"2"	""
"1955"	"1955 Argentine F1 GP"	"Ferrari"	"5"	"3"	""
"1954"	"1954 Argentine F1 GP"	"Ferrari"	"1"	"2"	""
"1953"	"1953 Italian F1 GP"	"Ferrari"	"3"	"2"	"No Time"
"1953"	"1953 Swiss F1 GP"	"Ferrari"	"3"	"2"	""
"1953"	"1953 German F1 GP"	"Ferrari"	"3"	"1"	""
"1953"	"1953 British F1 GP"	"Ferrari"	"5"	"3"	""
"1953"	"1953 Dutch F1 GP"	"Ferrari"	"3"	"2"	""
"1952"	"1952 Dutch F1 GP"	"Ferrari"	"2"	"2"	""
"1952"	"1952 German F1 GP"	"Ferrari"	"2"	"2"	""
"1952"	"1952 French F1 GP"	"Ferrari"	"2"	"2"	""
"1952"	"1952 Belgian F1 GP"	"Ferrari"	"2"	"2"	""
"1951"	"1951 Spanish F1 GP"	"Alfa Romeo"	"4"	"3"	"No Time"
"1951"	"1951 Italian F1 GP"	"Alfa Romeo"	"7"	"3"	""
"1951"	"1951 Belgian F1 GP"	"Alfa Romeo"	"2"	"1"	""
"1951"	"1951 Swiss F1 GP"	"Alfa Romeo"	"2"	"3"	""
"1950"	"1950 Italian F1 GP"	"Alfa Romeo"	"3"	"1"	""
"1950"	"1950 Swiss F1 GP"	"Alfa Romeo"	"2"	"1"	""
"1950"	"1950 British F1 GP"	"Alfa Romeo"	"1"	"1"	""
"1954"	"1954 Argentine F1 GP"	"Ferrari"	"1"	"2"	""
"1952"	"1952 British F1 GP"	"Ferrari"	"1"	"6"	""
"1952"	"1952 Swiss F1 GP"	"Ferrari"	"1"	"DNF"	"Magneto"
"1950"	"1950 Belgian F1 GP"	"Alfa Romeo"	"1"	"4"	""
"1950"	"1950 British F1 GP"	"Alfa Romeo"	"1"	"1"	""
