"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1963"	"1963 Italian F1 GP"	"Scirocco"	"0"	"DNQ"	"No Time"
"1963"	"1963 German F1 GP"	"Scirocco"	"22"	"DNF"	"Accident"
"1963"	"1963 British F1 GP"	"Scirocco"	"18"	"DNF"	"Ignition"
"1963"	"1963 French F1 GP"	"Scirocco"	"20"	"DNF"	"Wheel Bearing"
"1963"	"1963 Dutch F1 GP"	"Scirocco"	"0"	"WD"	"No Time"
"1963"	"1963 Belgian F1 GP"	"Scirocco"	"19"	"8"	"Accident"
"1963"	"1963 Monaco F1 GP"	"Scirocco"	"0"	"WD"	"Car not ready"
"1962"	"1962 South African F1 GP"	"Emeryson"	"0"	"WD"	"No Time"
"1962"	"1962 Italian F1 GP"	"Emeryson"	"21"	"DNF"	"Engine"
"1962"	"1962 British F1 GP"	"Emeryson"	"19"	"11"	""
