"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1993"	"1993 French F1 GP"	"Minardi"	"24"	"DNF"	"Gearbox"
"1993"	"1993 Canadian F1 GP"	"Minardi"	"23"	"DNF"	"Gearbox"
"1993"	"1993 Monaco F1 GP"	"Minardi"	"25"	"11"	""
"1993"	"1993 Spanish F1 GP"	"Minardi"	"25"	"DNF"	"Spun off"
"1993"	"1993 San Marino F1 GP"	"Minardi"	"25"	"6"	""
"1993"	"1993 European F1 GP"	"Minardi"	"20"	"6"	""
"1993"	"1993 Brazilian F1 GP"	"Minardi"	"24"	"DNF"	"Collision"
"1993"	"1993 South African F1 GP"	"Minardi"	"24"	"DNF"	"Collision"
"1991"	"1991 Spanish F1 GP"	"AGS"	"0"	"DNPQ"	"No Time"
"1991"	"1991 Portuguese F1 GP"	"AGS"	"0"	"DNPQ"	"No Time"
"1991"	"1991 Italian F1 GP"	"AGS"	"0"	"DNPQ"	"No Time"
"1991"	"1991 Belgian F1 GP"	"AGS"	"0"	"DNPQ"	"No Time"
"1991"	"1991 Hungarian F1 GP"	"AGS"	"0"	"DNPQ"	"No Time"
"1991"	"1991 German F1 GP"	"AGS"	"0"	"DNPQ"	"No Time"
"1991"	"1991 British F1 GP"	"AGS"	"0"	"DNQ"	"No Time"
"1991"	"French Grand Prix"	"AGS"	"0"	"DNQ"	"No Time"
"1991"	"1991 Mexican F1 GP"	"AGS"	"0"	"DNQ"	"No Time"
"1991"	"1991 Canadian F1 GP"	"AGS"	"0"	"DNQ"	"No Time"
"1991"	"1991 Monaco F1 GP"	"AGS"	"0"	"DNQ"	"No Time"
"1991"	"1991 San Marino F1 GP"	"AGS"	"0"	"DNQ"	"No Time"
