"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1990"	"1990 Spanish F1 GP"	"Arrows"	"0"	"DNQ"	"No Time"
"1990"	"1990 USA F1 GP"	"Arrows"	"20"	"12"	""
"1989"	"1989 Japanese F1 GP"	"Zakspeed"	"21"	"DNF"	"Gearbox"
"1989"	"1989 Spanish F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Portuguese F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Italian F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Belgian F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Hungarian F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 British F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 French F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Canadian F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 USA F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Mexican F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Monaco F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 San Marino F1 GP"	"Zakspeed"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Brazilian F1 GP"	"Zakspeed"	"25"	"DNF"	"Collision"
"1988"	"1988 Australian F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 Japanese F1 GP"	"Zakspeed"	"25"	"DNF"	"Driver unfit"
"1988"	"1988 Spanish F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 Portuguese F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 Italian F1 GP"	"Zakspeed"	"15"	"DNF"	"Engine"
"1988"	"1988 Belgian F1 GP"	"Zakspeed"	"25"	"13"	"Gearbox"
"1988"	"1988 Hungarian F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 German F1 GP"	"Zakspeed"	"22"	"12"	""
"1988"	"1988 British F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 French F1 GP"	"Zakspeed"	"21"	"DNF"	"Gearbox"
"1988"	"1988 Detroit F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 Canadian F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 Mexican F1 GP"	"Zakspeed"	"15"	"DNF"	"Engine"
"1988"	"1988 Monaco F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1988"	"1988 Brazilian F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
