"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"2"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"5"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Mugen Honda"
"6"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"7"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"8"	"Ralf"	"Schumacher"	"RSC"	"Williams Supertec"
"9"	"Jacques"	"Villeneuve"	"VIL"	"BAR Supertec"
"10"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"11"	"Johnny"	"Herbert"	"HER"	"Stewart Ford"
"12"	"Pedro"	"Diniz"	"DIN"	"Sauber Petronas"
"13"	"Alessandro"	"Zanardi"	"ZAN"	"Williams Supertec"
"14"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"15"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"16"	"Ricardo"	"Zonta"	"ZON"	"BAR Supertec"
"17"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"18"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"19"	"Toranosuke"	"Takagi"	"TAK"	"Arrows"
"20"	"Pedro"	"de la Rosa"	"DLR"	"Arrows"
"21"	"Luca"	"Badoer"	"BAD"	"Minardi Ford"
"22"	"Marc"	"Gene"	"GEN"	"Minardi Ford"
