"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"5"	"Johnny"	"Herbert"	"HER"	"Stewart Ford"
"6"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"7"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"8"	"Ralf"	"Schumacher"	"RSC"	"Williams Supertec"
"9"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"10"	"Jacques"	"Villeneuve"	"VIL"	"BAR Supertec"
"11"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"12"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"13"	"Ricardo"	"Zonta"	"ZON"	"BAR Supertec"
"14"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Mugen Honda"
"15"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"16"	"Alessandro"	"Zanardi"	"ZAN"	"Williams Supertec"
"17"	"Pedro"	"Diniz"	"DIN"	"Sauber Petronas"
"18"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"19"	"Marc"	"Gene"	"GEN"	"Minardi Ford"
"20"	"Pedro"	"de la Rosa"	"DLR"	"Arrows"
"21"	"Luca"	"Badoer"	"BAD"	"Minardi Ford"
"22"	"Toranosuke"	"Takagi"	"TAK"	"Arrows"
